[2026-01-17 17:02:15] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:56244 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:03:29] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:03:29 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 20.2 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.0%
[2026-01-17 17:03:39] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:03:39 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.0%
[2026-01-17 17:04:32] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:33290 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:04:36] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:33290 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:04:39] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:04:39 [loggers.py:257] Engine 000: Avg prompt throughput: 11519.4 tokens/s, Avg generation throughput: 23.5 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.1%
[2026-01-17 17:04:42] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:33290 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:04:45] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:33290 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:04:49] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:33290 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:04:49] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:04:49 [loggers.py:257] Engine 000: Avg prompt throughput: 11566.7 tokens/s, Avg generation throughput: 38.6 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.1%
[2026-01-17 17:04:51] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:33290 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:04:53] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:33290 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:04:59] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:04:59 [loggers.py:257] Engine 000: Avg prompt throughput: 17432.5 tokens/s, Avg generation throughput: 49.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.2%
[2026-01-17 17:04:59] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:33290 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:05:03] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:33290 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:05:09] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:05:09 [loggers.py:257] Engine 000: Avg prompt throughput: 11671.6 tokens/s, Avg generation throughput: 45.1 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.2%
[2026-01-17 17:05:19] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:05:19 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.2%
[2026-01-17 17:05:31] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:51570 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:05:34] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:51570 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:05:37] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:51570 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:05:39] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:05:39 [loggers.py:257] Engine 000: Avg prompt throughput: 17657.1 tokens/s, Avg generation throughput: 35.8 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.3%
[2026-01-17 17:05:41] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:51570 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:05:46] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:51570 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:05:49] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:05:49 [loggers.py:257] Engine 000: Avg prompt throughput: 11827.6 tokens/s, Avg generation throughput: 22.6 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.4%
[2026-01-17 17:05:51] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:51570 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:05:56] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:51570 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:05:59] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:05:59 [loggers.py:257] Engine 000: Avg prompt throughput: 11865.0 tokens/s, Avg generation throughput: 36.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 16.0%, Prefix cache hit rate: 96.4%
[2026-01-17 17:06:01] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:51570 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:06:07] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:51570 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:06:09] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:06:09 [loggers.py:257] Engine 000: Avg prompt throughput: 11950.1 tokens/s, Avg generation throughput: 61.2 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 16.1%, Prefix cache hit rate: 96.4%
[2026-01-17 17:06:13] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:51570 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:06:19] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:06:19 [loggers.py:257] Engine 000: Avg prompt throughput: 5997.2 tokens/s, Avg generation throughput: 59.4 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.5%
[2026-01-17 17:06:29] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:06:29 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.5%
[2026-01-17 17:10:09] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:42998 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:10:19] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:10:19 [loggers.py:257] Engine 000: Avg prompt throughput: 6030.2 tokens/s, Avg generation throughput: 10.4 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.5%
[2026-01-17 17:10:29] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:10:29 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.5%
[2026-01-17 17:11:42] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:60218 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:11:48] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:60218 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:11:49] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:11:49 [loggers.py:257] Engine 000: Avg prompt throughput: 12116.1 tokens/s, Avg generation throughput: 25.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 16.4%, Prefix cache hit rate: 96.5%
[2026-01-17 17:11:53] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:60218 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:11:59] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:11:59 [loggers.py:257] Engine 000: Avg prompt throughput: 6097.0 tokens/s, Avg generation throughput: 25.6 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.5%
[2026-01-17 17:12:09] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:12:09 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.5%
[2026-01-17 17:13:57] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:32768 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:13:59] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:32768 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:13:59] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:13:59 [loggers.py:257] Engine 000: Avg prompt throughput: 12216.4 tokens/s, Avg generation throughput: 8.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 16.4%, Prefix cache hit rate: 96.6%
[2026-01-17 17:14:09] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:14:09 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 13.8 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.6%
[2026-01-17 17:14:19] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:14:19 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.6%
[2026-01-17 17:16:03] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:54776 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:16:09] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:16:09 [loggers.py:257] Engine 000: Avg prompt throughput: 6125.6 tokens/s, Avg generation throughput: 30.8 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.6%
[2026-01-17 17:16:19] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:16:19 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.6%
[2026-01-17 17:17:39] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:43186 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:17:45] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:43186 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:17:48] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:43186 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:17:49] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:17:49 [loggers.py:257] Engine 000: Avg prompt throughput: 18507.9 tokens/s, Avg generation throughput: 43.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 16.7%, Prefix cache hit rate: 96.7%
[2026-01-17 17:17:59] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:17:59 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 8.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.7%
[2026-01-17 17:18:09] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:18:09 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.7%
[2026-01-17 17:19:22] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:59024 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:19:28] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:59024 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:19:29] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:19:29 [loggers.py:257] Engine 000: Avg prompt throughput: 12429.4 tokens/s, Avg generation throughput: 45.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 16.8%, Prefix cache hit rate: 96.7%
[2026-01-17 17:19:33] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:59024 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:19:39] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:19:39 [loggers.py:257] Engine 000: Avg prompt throughput: 6251.4 tokens/s, Avg generation throughput: 46.6 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.7%
[2026-01-17 17:19:43] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:36880 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:19:49] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:19:49 [loggers.py:257] Engine 000: Avg prompt throughput: 6313.7 tokens/s, Avg generation throughput: 46.2 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 17.1%, Prefix cache hit rate: 96.7%
[2026-01-17 17:19:57] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:53516 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:19:59] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:19:59 [loggers.py:257] Engine 000: Avg prompt throughput: 6365.1 tokens/s, Avg generation throughput: 26.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 17.2%, Prefix cache hit rate: 96.8%
[2026-01-17 17:20:09] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:20:09 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 6.1 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.8%
[2026-01-17 17:20:11] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:46358 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:20:15] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:46358 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:20:17] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:46358 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:20:19] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:20:19 [loggers.py:257] Engine 000: Avg prompt throughput: 19374.3 tokens/s, Avg generation throughput: 38.5 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.8%
[2026-01-17 17:20:29] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:20:29 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.8%
[2026-01-17 17:22:33] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:43774 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:22:39] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:22:39 [loggers.py:257] Engine 000: Avg prompt throughput: 6489.3 tokens/s, Avg generation throughput: 14.8 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.8%
[2026-01-17 17:22:41] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:40408 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:22:49] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:22:49 [loggers.py:257] Engine 000: Avg prompt throughput: 6535.3 tokens/s, Avg generation throughput: 31.2 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.8%
[2026-01-17 17:22:59] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:22:59 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.8%
[2026-01-17 17:40:34] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:44204 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:40:36] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:44204 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:40:39] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:40:39 [loggers.py:257] Engine 000: Avg prompt throughput: 13466.5 tokens/s, Avg generation throughput: 25.1 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 18.6%, Prefix cache hit rate: 96.8%
[2026-01-17 17:40:49] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:40:49 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 76.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 18.8%, Prefix cache hit rate: 96.8%
[2026-01-17 17:40:59] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:40:59 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 77.1 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 19.0%, Prefix cache hit rate: 96.8%
[2026-01-17 17:41:09] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:41:09 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 76.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 19.2%, Prefix cache hit rate: 96.8%
[2026-01-17 17:41:19] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:41:19 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 76.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 19.4%, Prefix cache hit rate: 96.8%
[2026-01-17 17:41:25] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:44204 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:41:29] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:41:29 [loggers.py:257] Engine 000: Avg prompt throughput: 7279.8 tokens/s, Avg generation throughput: 50.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.8%
[2026-01-17 17:41:30] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:44204 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 17:41:39] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:41:39 [loggers.py:257] Engine 000: Avg prompt throughput: 7295.4 tokens/s, Avg generation throughput: 15.7 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.8%
[2026-01-17 17:41:49] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 17:41:49 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.8%
[2026-01-17 20:52:39] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:47834 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 20:52:46] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:47834 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 20:52:50] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 20:52:50 [loggers.py:257] Engine 000: Avg prompt throughput: 5568.3 tokens/s, Avg generation throughput: 32.3 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.5%
[2026-01-17 20:52:50] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:47834 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 20:52:55] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:47834 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-01-17 20:53:00] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 20:53:00 [loggers.py:257] Engine 000: Avg prompt throughput: 5940.6 tokens/s, Avg generation throughput: 46.5 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.6%
[2026-01-17 20:53:10] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO 01-17 20:53:10 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 96.6%
[2026-01-17 20:54:59] [INFO] [0;36m(APIServer pid=53343)[0;0m INFO:     127.0.0.1:46410 - "POST /v1/chat/completions HTTP/1.1" 200 OK
